customer_id,age,gender,city,customer_type
1274,22,Female,Kolkata,Trend Shopper
1275,26,Female,Delhi,Premium Shopper
1276,24,Male,Delhi,Discount Hunter
1277,18,Female,Kolkata,Premium Shopper
1278,29,Female,Delhi,Premium Shopper
1279,30,Female,Kolkata,Trend Shopper
1280,28,Male,Lucknow,Trend Shopper
1281,23,Female,Ahmedabad,Discount Hunter
1282,35,Female,Delhi,Casual Shopper
1283,34,Male,Chennai,Discount Hunter
1284,30,Female,Delhi,Premium Shopper
1285,29,Male,Pune,Casual Shopper
1286,34,Male,Delhi,Premium Shopper
1287,30,Female,Ahmedabad,Premium Shopper
1288,25,Female,Chennai,Discount Hunter
1289,22,Female,Kolkata,Casual Shopper
1290,31,Female,Lucknow,Casual Shopper
1291,31,Male,Lucknow,Premium Shopper
1292,32,Female,Hyderabad,Casual Shopper
1293,35,Female,Bangalore,Premium Shopper
1294,34,Female,Kolkata,Casual Shopper
1295,23,Male,Mumbai,Trend Shopper
1296,23,Male,Bangalore,Trend Shopper
1297,28,Male,Kolkata,Premium Shopper
1298,32,Male,Bangalore,Casual Shopper
1299,21,Female,Bangalore,Trend Shopper
1300,26,Female,Lucknow,Casual Shopper
1301,25,Female,Chennai,Trend Shopper
1302,33,Female,Ahmedabad,Discount Hunter
1303,29,Female,Kolkata,Discount Hunter
1304,33,Female,Bangalore,Casual Shopper
1305,25,Female,Kolkata,Trend Shopper
1306,26,Male,Hyderabad,Casual Shopper
1307,24,Female,Bangalore,Discount Hunter
1308,33,Male,Jaipur,Casual Shopper
1309,31,Male,Delhi,Discount Hunter
1310,28,Male,Lucknow,Trend Shopper
1311,34,Female,Jaipur,Discount Hunter
1312,19,Female,Ahmedabad,Discount Hunter
1313,19,Male,Ahmedabad,Trend Shopper
1314,24,Male,Jaipur,Discount Hunter
1315,27,Male,Jaipur,Casual Shopper
1316,31,Male,Lucknow,Trend Shopper
1317,34,Female,Jaipur,Discount Hunter
1318,20,Female,Bangalore,Casual Shopper
1319,30,Male,Chennai,Discount Hunter
1320,18,Female,Jaipur,Casual Shopper
1321,32,Female,Pune,Premium Shopper
1322,23,Female,Mumbai,Trend Shopper
1323,32,Male,Mumbai,Discount Hunter
1324,34,Female,Kolkata,Discount Hunter
1325,19,Female,Chennai,Casual Shopper
1326,23,Female,Bangalore,Trend Shopper
1327,31,Male,Pune,Discount Hunter
1328,27,Female,Mumbai,Casual Shopper
1329,24,Female,Lucknow,Premium Shopper
1330,18,Male,Jaipur,Discount Hunter
1331,35,Female,Lucknow,Discount Hunter
1332,25,Female,Lucknow,Discount Hunter
1333,32,Male,Jaipur,Trend Shopper
1334,18,Female,Ahmedabad,Premium Shopper
1335,35,Female,Delhi,Casual Shopper
1336,22,Female,Chennai,Trend Shopper
1337,22,Female,Lucknow,Premium Shopper
1338,28,Female,Delhi,Trend Shopper
1339,31,Female,Bangalore,Premium Shopper
1340,35,Female,Jaipur,Premium Shopper
1341,19,Female,Pune,Premium Shopper
1342,29,Male,Mumbai,Discount Hunter
1343,35,Female,Pune,Discount Hunter
1344,22,Female,Pune,Premium Shopper
1345,34,Male,Ahmedabad,Casual Shopper
1346,24,Female,Mumbai,Trend Shopper
1347,33,Male,Kolkata,Premium Shopper
1348,26,Male,Bangalore,Discount Hunter
1349,34,Male,Jaipur,Casual Shopper
1350,25,Male,Hyderabad,Trend Shopper
1351,21,Female,Jaipur,Trend Shopper
1352,24,Male,Kolkata,Trend Shopper
1353,28,Male,Ahmedabad,Casual Shopper
1354,18,Female,Pune,Premium Shopper
1355,20,Male,Pune,Premium Shopper
1356,18,Female,Chennai,Premium Shopper
1357,30,Female,Bangalore,Casual Shopper
1358,28,Male,Jaipur,Discount Hunter
1359,19,Female,Jaipur,Casual Shopper
1360,32,Male,Jaipur,Discount Hunter
1361,19,Male,Lucknow,Premium Shopper
1362,35,Female,Hyderabad,Premium Shopper
1363,29,Female,Bangalore,Premium Shopper
1364,18,Male,Kolkata,Casual Shopper
1365,30,Female,Lucknow,Trend Shopper
1366,27,Male,Delhi,Premium Shopper
1367,31,Female,Jaipur,Casual Shopper
1368,29,Male,Pune,Casual Shopper
1369,34,Male,Bangalore,Trend Shopper
1370,29,Female,Hyderabad,Trend Shopper
1371,32,Female,Jaipur,Casual Shopper
1372,24,Male,Jaipur,Premium Shopper
1373,28,Female,Mumbai,Casual Shopper
1374,24,Female,Jaipur,Discount Hunter
1375,34,Female,Delhi,Premium Shopper
1376,19,Female,Chennai,Discount Hunter
1377,19,Female,Ahmedabad,Premium Shopper
1378,18,Male,Hyderabad,Premium Shopper
1379,24,Female,Pune,Premium Shopper
1380,35,Male,Jaipur,Trend Shopper
1381,26,Female,Bangalore,Premium Shopper
1382,21,Female,Lucknow,Trend Shopper
1383,24,Male,Ahmedabad,Premium Shopper
1384,26,Female,Pune,Casual Shopper
1385,23,Female,Pune,Premium Shopper
1386,35,Male,Delhi,Casual Shopper
1387,18,Male,Delhi,Trend Shopper
1388,30,Female,Mumbai,Discount Hunter
1389,30,Female,Lucknow,Discount Hunter
1390,29,Male,Chennai,Casual Shopper
1391,35,Female,Jaipur,Casual Shopper
1392,20,Male,Mumbai,Discount Hunter
1393,27,Male,Jaipur,Casual Shopper
1394,25,Female,Lucknow,Premium Shopper
1395,29,Male,Bangalore,Premium Shopper
1396,28,Male,Jaipur,Trend Shopper
1397,20,Male,Mumbai,Premium Shopper
1398,33,Male,Bangalore,Premium Shopper
1399,29,Female,Ahmedabad,Trend Shopper
1400,30,Female,Chennai,Trend Shopper
1401,27,Male,Kolkata,Discount Hunter
1402,25,Female,Ahmedabad,Casual Shopper
1403,33,Male,Mumbai,Premium Shopper
1404,24,Male,Kolkata,Premium Shopper
1405,35,Female,Bangalore,Trend Shopper
1406,33,Female,Lucknow,Discount Hunter
1407,28,Female,Jaipur,Casual Shopper
1408,27,Male,Mumbai,Trend Shopper
1409,30,Male,Jaipur,Trend Shopper
1410,20,Female,Bangalore,Trend Shopper
1411,22,Female,Jaipur,Premium Shopper
1412,30,Male,Hyderabad,Casual Shopper
1413,28,Male,Lucknow,Premium Shopper
1414,31,Male,Mumbai,Trend Shopper
1415,34,Male,Bangalore,Premium Shopper
1416,19,Male,Ahmedabad,Trend Shopper
1417,18,Male,Mumbai,Premium Shopper
1418,18,Female,Kolkata,Discount Hunter
1419,28,Male,Kolkata,Discount Hunter
1420,31,Female,Bangalore,Discount Hunter
1421,22,Female,Ahmedabad,Discount Hunter
1422,29,Male,Bangalore,Premium Shopper
1423,22,Female,Delhi,Trend Shopper
1424,18,Female,Jaipur,Discount Hunter
1425,22,Female,Bangalore,Discount Hunter
1426,32,Male,Lucknow,Casual Shopper
1427,32,Male,Ahmedabad,Discount Hunter
1428,30,Male,Hyderabad,Casual Shopper
1429,31,Female,Lucknow,Discount Hunter
1430,25,Male,Kolkata,Premium Shopper
1431,19,Female,Lucknow,Discount Hunter
1432,29,Female,Lucknow,Discount Hunter
1433,20,Female,Ahmedabad,Premium Shopper
1434,32,Female,Ahmedabad,Trend Shopper
1435,25,Male,Mumbai,Premium Shopper
1436,19,Male,Ahmedabad,Trend Shopper
1437,33,Male,Ahmedabad,Discount Hunter
1438,28,Male,Chennai,Premium Shopper
1439,27,Female,Delhi,Premium Shopper
1440,26,Female,Jaipur,Casual Shopper
1441,19,Male,Lucknow,Trend Shopper
1442,27,Male,Mumbai,Casual Shopper
1443,34,Female,Pune,Premium Shopper
1444,22,Male,Pune,Premium Shopper
1445,18,Female,Lucknow,Casual Shopper
1446,22,Male,Chennai,Casual Shopper
1447,26,Female,Jaipur,Casual Shopper
1448,34,Female,Chennai,Trend Shopper
1449,22,Female,Jaipur,Discount Hunter
1450,30,Female,Jaipur,Casual Shopper
1451,24,Male,Delhi,Premium Shopper
1452,21,Female,Bangalore,Discount Hunter
1453,30,Male,Pune,Discount Hunter
1454,35,Female,Kolkata,Discount Hunter
1455,33,Male,Bangalore,Discount Hunter
1456,18,Male,Jaipur,Discount Hunter
1457,28,Female,Mumbai,Premium Shopper
1458,31,Male,Chennai,Premium Shopper
1459,26,Female,Pune,Discount Hunter
1460,32,Female,Lucknow,Casual Shopper
1461,34,Male,Bangalore,Premium Shopper
1462,35,Female,Delhi,Trend Shopper
1463,18,Male,Mumbai,Trend Shopper
1464,32,Male,Hyderabad,Premium Shopper
1465,26,Female,Delhi,Trend Shopper
1466,20,Female,Lucknow,Casual Shopper
1467,21,Female,Mumbai,Casual Shopper
1468,30,Female,Mumbai,Casual Shopper
1469,26,Male,Jaipur,Trend Shopper
1470,32,Male,Kolkata,Premium Shopper
1471,26,Female,Mumbai,Premium Shopper
1472,19,Male,Kolkata,Premium Shopper
1473,19,Male,Pune,Casual Shopper
1474,32,Female,Jaipur,Casual Shopper
1475,30,Female,Jaipur,Trend Shopper
1476,22,Male,Hyderabad,Trend Shopper
1477,32,Male,Mumbai,Trend Shopper
1478,20,Female,Lucknow,Premium Shopper
1479,32,Female,Jaipur,Casual Shopper
1480,18,Female,Kolkata,Premium Shopper
1481,22,Male,Kolkata,Trend Shopper
1482,34,Male,Jaipur,Discount Hunter
1483,30,Female,Ahmedabad,Casual Shopper
1484,18,Male,Jaipur,Trend Shopper
1485,35,Male,Chennai,Premium Shopper
1486,30,Female,Mumbai,Premium Shopper
1487,35,Male,Mumbai,Discount Hunter
1488,27,Female,Bangalore,Trend Shopper
1489,30,Female,Pune,Discount Hunter
1490,21,Male,Jaipur,Trend Shopper
1491,32,Female,Bangalore,Trend Shopper
1492,24,Female,Lucknow,Casual Shopper
1493,33,Male,Mumbai,Premium Shopper
1494,33,Male,Delhi,Trend Shopper
1495,28,Female,Chennai,Trend Shopper
1496,30,Female,Hyderabad,Discount Hunter
1497,35,Female,Lucknow,Casual Shopper
1498,20,Female,Bangalore,Discount Hunter
1499,18,Male,Lucknow,Trend Shopper
1500,25,Female,Delhi,Casual Shopper
1501,19,Male,Mumbai,Discount Hunter
1502,23,Female,Mumbai,Trend Shopper
1503,33,Female,Mumbai,Casual Shopper
1504,31,Male,Kolkata,Premium Shopper
1505,21,Female,Chennai,Casual Shopper
1506,19,Female,Chennai,Trend Shopper
1507,21,Male,Bangalore,Discount Hunter
1508,23,Male,Ahmedabad,Casual Shopper
1509,32,Female,Lucknow,Trend Shopper
1510,22,Female,Lucknow,Discount Hunter
1511,23,Female,Jaipur,Trend Shopper
1512,18,Female,Bangalore,Trend Shopper
1513,27,Male,Jaipur,Casual Shopper
1514,24,Female,Pune,Discount Hunter
1515,31,Female,Bangalore,Trend Shopper
1516,23,Male,Lucknow,Trend Shopper
1517,27,Male,Kolkata,Trend Shopper
1518,35,Female,Hyderabad,Trend Shopper
1519,34,Female,Lucknow,Premium Shopper
1520,35,Female,Jaipur,Casual Shopper
1521,26,Female,Hyderabad,Trend Shopper
1522,22,Male,Jaipur,Casual Shopper
1523,23,Female,Delhi,Premium Shopper
1524,27,Female,Kolkata,Premium Shopper
1525,28,Male,Delhi,Trend Shopper
1526,19,Female,Bangalore,Trend Shopper
1527,33,Female,Mumbai,Casual Shopper
1528,32,Male,Kolkata,Casual Shopper
1529,28,Female,Mumbai,Premium Shopper
1530,25,Female,Hyderabad,Discount Hunter
1531,24,Male,Hyderabad,Trend Shopper
1532,33,Male,Delhi,Discount Hunter
1533,22,Female,Lucknow,Discount Hunter
1534,23,Male,Chennai,Casual Shopper
1535,32,Female,Chennai,Premium Shopper
1536,24,Male,Bangalore,Trend Shopper
1537,19,Male,Bangalore,Trend Shopper
1538,32,Male,Kolkata,Casual Shopper
1539,28,Female,Pune,Casual Shopper
1540,23,Female,Mumbai,Discount Hunter
1541,34,Male,Hyderabad,Discount Hunter
1542,32,Male,Delhi,Discount Hunter
1543,25,Female,Chennai,Discount Hunter
1544,25,Female,Lucknow,Trend Shopper
1545,31,Female,Delhi,Discount Hunter
1546,34,Female,Kolkata,Discount Hunter
1547,33,Female,Jaipur,Discount Hunter
1548,25,Female,Ahmedabad,Trend Shopper
1549,31,Female,Bangalore,Premium Shopper
1550,27,Female,Mumbai,Trend Shopper
1551,33,Male,Bangalore,Discount Hunter
1552,18,Male,Jaipur,Casual Shopper
1553,30,Female,Chennai,Discount Hunter
1554,18,Female,Kolkata,Premium Shopper
1555,34,Female,Pune,Discount Hunter
1556,26,Female,Mumbai,Premium Shopper
1557,19,Male,Delhi,Trend Shopper
1558,30,Male,Jaipur,Trend Shopper
1559,29,Male,Bangalore,Trend Shopper
1560,35,Female,Bangalore,Premium Shopper
1561,25,Female,Jaipur,Casual Shopper
1562,25,Male,Chennai,Premium Shopper
1563,34,Male,Pune,Trend Shopper
1564,20,Male,Chennai,Discount Hunter
1565,33,Female,Jaipur,Premium Shopper
1566,32,Male,Mumbai,Casual Shopper
1567,32,Female,Mumbai,Discount Hunter
1568,23,Male,Mumbai,Trend Shopper
1569,23,Male,Mumbai,Casual Shopper
1570,33,Female,Hyderabad,Trend Shopper
1571,27,Male,Ahmedabad,Casual Shopper
1572,33,Male,Kolkata,Discount Hunter
1573,18,Male,Hyderabad,Trend Shopper
1574,18,Female,Ahmedabad,Premium Shopper
1575,31,Male,Chennai,Discount Hunter
1576,34,Male,Jaipur,Premium Shopper
1577,22,Male,Bangalore,Premium Shopper
1578,25,Male,Chennai,Premium Shopper
1579,19,Female,Chennai,Premium Shopper
1580,32,Female,Lucknow,Casual Shopper
1581,35,Male,Bangalore,Casual Shopper
1582,22,Female,Hyderabad,Trend Shopper
1583,19,Male,Lucknow,Casual Shopper
1584,32,Male,Chennai,Casual Shopper
1585,24,Female,Chennai,Premium Shopper
1586,22,Male,Jaipur,Casual Shopper
1587,35,Male,Mumbai,Trend Shopper
1588,30,Male,Bangalore,Discount Hunter
1589,28,Female,Delhi,Premium Shopper
1590,27,Male,Pune,Casual Shopper
1591,32,Male,Mumbai,Discount Hunter
1592,19,Female,Ahmedabad,Trend Shopper
1593,27,Female,Kolkata,Casual Shopper
1594,32,Male,Mumbai,Premium Shopper
1595,19,Female,Lucknow,Casual Shopper
1596,26,Female,Delhi,Trend Shopper
1597,35,Male,Mumbai,Discount Hunter
1598,24,Male,Chennai,Trend Shopper
1599,29,Male,Bangalore,Discount Hunter
1600,29,Male,Chennai,Trend Shopper
1601,27,Male,Chennai,Premium Shopper
1602,32,Female,Hyderabad,Discount Hunter
1603,31,Male,Pune,Casual Shopper
1604,31,Male,Bangalore,Trend Shopper
1605,22,Female,Pune,Discount Hunter
1606,34,Male,Mumbai,Discount Hunter
1607,20,Female,Kolkata,Premium Shopper
1608,31,Female,Ahmedabad,Discount Hunter
1609,22,Female,Bangalore,Discount Hunter
1610,27,Male,Delhi,Premium Shopper
1611,27,Male,Ahmedabad,Discount Hunter
1612,25,Female,Delhi,Casual Shopper
1613,26,Male,Jaipur,Trend Shopper
1614,27,Male,Bangalore,Discount Hunter
1615,25,Female,Mumbai,Premium Shopper
1616,33,Female,Lucknow,Premium Shopper
1617,33,Male,Pune,Discount Hunter
1618,21,Male,Ahmedabad,Trend Shopper
1619,26,Female,Lucknow,Trend Shopper
1620,22,Male,Jaipur,Casual Shopper
1621,29,Female,Delhi,Premium Shopper
1622,29,Male,Chennai,Trend Shopper
1623,27,Male,Ahmedabad,Trend Shopper
1624,34,Female,Bangalore,Trend Shopper
1625,23,Male,Chennai,Premium Shopper
1626,26,Male,Mumbai,Premium Shopper
1627,22,Female,Bangalore,Premium Shopper
1628,29,Male,Kolkata,Premium Shopper
1629,23,Female,Hyderabad,Casual Shopper
1630,34,Female,Hyderabad,Trend Shopper
1631,31,Male,Mumbai,Trend Shopper
1632,22,Female,Jaipur,Premium Shopper
1633,27,Male,Bangalore,Discount Hunter
1634,34,Male,Bangalore,Premium Shopper
1635,18,Female,Hyderabad,Casual Shopper
1636,22,Female,Pune,Casual Shopper
1637,24,Female,Mumbai,Discount Hunter
1638,21,Female,Delhi,Discount Hunter
1639,31,Female,Hyderabad,Trend Shopper
1640,19,Female,Jaipur,Trend Shopper
1641,26,Female,Mumbai,Premium Shopper
1642,18,Female,Mumbai,Casual Shopper
1643,24,Female,Chennai,Trend Shopper
1644,20,Female,Pune,Premium Shopper
1645,29,Female,Ahmedabad,Casual Shopper
1646,34,Female,Mumbai,Trend Shopper
1647,34,Female,Hyderabad,Premium Shopper
1648,23,Female,Mumbai,Casual Shopper
1649,34,Male,Chennai,Casual Shopper
1650,32,Female,Bangalore,Premium Shopper
1651,30,Male,Hyderabad,Casual Shopper
1652,31,Female,Chennai,Trend Shopper
1653,32,Female,Ahmedabad,Casual Shopper
1654,33,Male,Pune,Trend Shopper
1655,20,Male,Jaipur,Trend Shopper
1656,30,Male,Jaipur,Premium Shopper
1657,32,Female,Ahmedabad,Discount Hunter
1658,27,Male,Hyderabad,Trend Shopper
1659,33,Male,Bangalore,Trend Shopper
1660,33,Female,Kolkata,Discount Hunter
1661,34,Female,Mumbai,Casual Shopper
1662,30,Male,Lucknow,Trend Shopper
1663,23,Female,Chennai,Casual Shopper
1664,28,Female,Lucknow,Discount Hunter
1665,21,Female,Kolkata,Discount Hunter
1666,26,Male,Kolkata,Premium Shopper
1667,33,Male,Jaipur,Premium Shopper
1668,22,Male,Mumbai,Trend Shopper
1669,26,Male,Jaipur,Casual Shopper
1670,22,Female,Mumbai,Trend Shopper
1671,20,Male,Delhi,Casual Shopper
1672,30,Male,Bangalore,Premium Shopper
1673,21,Female,Ahmedabad,Discount Hunter
1674,32,Female,Pune,Discount Hunter
1675,33,Male,Ahmedabad,Premium Shopper
1676,35,Female,Delhi,Discount Hunter
1677,21,Male,Jaipur,Premium Shopper
1678,30,Male,Jaipur,Trend Shopper
1679,19,Female,Ahmedabad,Premium Shopper
1680,23,Male,Kolkata,Casual Shopper
1681,27,Male,Jaipur,Trend Shopper
1682,33,Male,Jaipur,Casual Shopper
1683,34,Female,Kolkata,Premium Shopper
1684,33,Male,Lucknow,Premium Shopper
1685,27,Male,Delhi,Trend Shopper
1686,19,Female,Chennai,Premium Shopper
1687,18,Male,Kolkata,Trend Shopper
1688,31,Male,Chennai,Discount Hunter
1689,29,Female,Hyderabad,Casual Shopper
1690,25,Male,Lucknow,Trend Shopper
1691,20,Male,Mumbai,Premium Shopper
1692,23,Female,Ahmedabad,Premium Shopper
1693,19,Male,Kolkata,Discount Hunter
1694,26,Female,Jaipur,Trend Shopper
1695,28,Male,Lucknow,Discount Hunter
1696,28,Female,Jaipur,Trend Shopper
1697,24,Male,Jaipur,Premium Shopper
1698,23,Male,Chennai,Discount Hunter
1699,24,Male,Mumbai,Casual Shopper
1700,27,Male,Delhi,Premium Shopper
1701,30,Female,Lucknow,Trend Shopper
1702,21,Male,Pune,Trend Shopper
1703,34,Male,Kolkata,Casual Shopper
1704,29,Female,Pune,Premium Shopper
1705,31,Male,Hyderabad,Discount Hunter
1706,30,Male,Lucknow,Discount Hunter
1707,35,Female,Delhi,Casual Shopper
1708,33,Female,Jaipur,Premium Shopper
1709,35,Male,Lucknow,Trend Shopper
1710,34,Female,Chennai,Discount Hunter
1711,22,Female,Bangalore,Premium Shopper
1712,31,Male,Chennai,Trend Shopper
1713,24,Male,Pune,Premium Shopper
1714,23,Male,Lucknow,Casual Shopper
1715,30,Female,Mumbai,Casual Shopper
1716,24,Female,Hyderabad,Premium Shopper
1717,32,Male,Ahmedabad,Discount Hunter
1718,31,Female,Hyderabad,Casual Shopper
1719,26,Female,Delhi,Premium Shopper
1720,26,Female,Delhi,Discount Hunter
1721,18,Female,Mumbai,Premium Shopper
1722,27,Female,Kolkata,Premium Shopper
1723,20,Male,Bangalore,Casual Shopper
1724,21,Female,Ahmedabad,Premium Shopper
1725,33,Female,Hyderabad,Trend Shopper
1726,28,Male,Lucknow,Discount Hunter
1727,25,Male,Hyderabad,Casual Shopper
1728,21,Female,Hyderabad,Premium Shopper
1729,32,Male,Pune,Trend Shopper
1730,33,Male,Mumbai,Premium Shopper
1731,35,Male,Jaipur,Casual Shopper
1732,26,Female,Chennai,Discount Hunter
1733,29,Male,Delhi,Trend Shopper
1734,19,Female,Pune,Discount Hunter
1735,27,Male,Mumbai,Casual Shopper
1736,32,Male,Delhi,Discount Hunter
1737,26,Male,Mumbai,Casual Shopper
1738,27,Female,Bangalore,Discount Hunter
1739,28,Male,Delhi,Premium Shopper
1740,20,Male,Jaipur,Discount Hunter
1741,28,Male,Mumbai,Casual Shopper
1742,26,Female,Chennai,Discount Hunter
1743,35,Male,Jaipur,Trend Shopper
1744,19,Female,Jaipur,Casual Shopper
1745,18,Male,Hyderabad,Premium Shopper
1746,28,Female,Mumbai,Casual Shopper
1747,25,Female,Lucknow,Discount Hunter
1748,28,Male,Jaipur,Casual Shopper
1749,26,Female,Lucknow,Premium Shopper
1750,27,Female,Mumbai,Discount Hunter
1751,29,Female,Kolkata,Discount Hunter
1752,25,Female,Delhi,Casual Shopper
1753,20,Male,Hyderabad,Premium Shopper
1754,23,Female,Kolkata,Discount Hunter
1755,26,Female,Mumbai,Premium Shopper
1756,23,Female,Delhi,Discount Hunter
1757,32,Male,Mumbai,Casual Shopper
1758,24,Female,Pune,Premium Shopper
1759,33,Male,Bangalore,Discount Hunter
1760,24,Female,Pune,Casual Shopper
1761,31,Female,Kolkata,Casual Shopper
1762,18,Male,Pune,Casual Shopper
1763,32,Female,Chennai,Discount Hunter
1764,20,Female,Jaipur,Casual Shopper
1765,28,Male,Hyderabad,Discount Hunter
1766,31,Male,Mumbai,Trend Shopper
1767,35,Female,Delhi,Premium Shopper
1768,25,Male,Chennai,Trend Shopper
1769,18,Male,Ahmedabad,Discount Hunter
1770,27,Male,Chennai,Casual Shopper
1771,35,Female,Lucknow,Casual Shopper
1772,26,Female,Ahmedabad,Discount Hunter
1773,28,Male,Bangalore,Trend Shopper
1774,28,Male,Bangalore,Premium Shopper
1775,21,Male,Delhi,Casual Shopper
1776,33,Male,Chennai,Discount Hunter
1777,27,Male,Lucknow,Premium Shopper
1778,34,Male,Kolkata,Casual Shopper
1779,28,Male,Bangalore,Discount Hunter
1780,19,Female,Bangalore,Trend Shopper
1781,25,Female,Delhi,Discount Hunter
1782,26,Female,Jaipur,Discount Hunter
1783,21,Male,Delhi,Discount Hunter
1784,29,Male,Jaipur,Discount Hunter
1785,21,Female,Mumbai,Premium Shopper
1786,20,Female,Pune,Casual Shopper
1787,23,Male,Lucknow,Casual Shopper
1788,18,Female,Kolkata,Trend Shopper
1789,25,Male,Mumbai,Premium Shopper
1790,18,Male,Mumbai,Discount Hunter
1791,29,Female,Chennai,Casual Shopper
1792,18,Female,Jaipur,Discount Hunter
1793,32,Male,Lucknow,Trend Shopper
1794,28,Female,Lucknow,Discount Hunter
1795,28,Female,Hyderabad,Trend Shopper
1796,27,Male,Delhi,Trend Shopper
1797,35,Male,Mumbai,Discount Hunter
1798,26,Female,Hyderabad,Discount Hunter
1799,20,Female,Hyderabad,Casual Shopper
1800,30,Male,Pune,Casual Shopper
1801,21,Male,Jaipur,Discount Hunter
1802,27,Female,Chennai,Trend Shopper
1803,29,Female,Jaipur,Discount Hunter
1804,30,Male,Pune,Discount Hunter
1805,20,Male,Chennai,Casual Shopper
1806,31,Male,Mumbai,Trend Shopper
1807,34,Male,Jaipur,Casual Shopper
1808,22,Male,Ahmedabad,Trend Shopper
1809,27,Male,Kolkata,Trend Shopper
1810,33,Male,Bangalore,Casual Shopper
1811,27,Female,Ahmedabad,Discount Hunter
1812,27,Female,Ahmedabad,Trend Shopper
1813,19,Female,Ahmedabad,Discount Hunter
1814,31,Female,Jaipur,Premium Shopper
1815,29,Male,Lucknow,Trend Shopper
1816,34,Female,Mumbai,Discount Hunter
1817,23,Female,Kolkata,Trend Shopper
1818,20,Male,Pune,Premium Shopper
1819,32,Male,Lucknow,Premium Shopper
1820,28,Female,Hyderabad,Casual Shopper
1821,20,Male,Mumbai,Discount Hunter
1822,35,Female,Delhi,Discount Hunter
1823,21,Female,Bangalore,Discount Hunter
1824,32,Male,Lucknow,Discount Hunter
1825,27,Male,Kolkata,Premium Shopper
1826,20,Female,Bangalore,Trend Shopper
1827,24,Female,Delhi,Casual Shopper
1828,18,Female,Jaipur,Casual Shopper
1829,25,Male,Ahmedabad,Casual Shopper
1830,20,Male,Jaipur,Casual Shopper
1831,33,Male,Delhi,Trend Shopper
1832,23,Female,Jaipur,Discount Hunter
1833,33,Female,Jaipur,Casual Shopper
1834,24,Male,Lucknow,Discount Hunter
1835,19,Male,Delhi,Trend Shopper
1836,31,Male,Jaipur,Premium Shopper
1837,19,Male,Kolkata,Discount Hunter
1838,34,Male,Hyderabad,Trend Shopper
1839,34,Female,Kolkata,Premium Shopper
1840,35,Female,Pune,Discount Hunter
1841,33,Female,Jaipur,Premium Shopper
1842,32,Male,Delhi,Casual Shopper
1843,27,Female,Jaipur,Premium Shopper
1844,32,Female,Ahmedabad,Casual Shopper
1845,28,Male,Bangalore,Premium Shopper
1846,30,Male,Chennai,Discount Hunter
1847,23,Female,Pune,Trend Shopper
1848,33,Female,Bangalore,Casual Shopper
1849,23,Male,Mumbai,Discount Hunter
1850,33,Male,Hyderabad,Casual Shopper
1851,35,Female,Delhi,Premium Shopper
1852,26,Male,Bangalore,Casual Shopper
1853,34,Female,Mumbai,Premium Shopper
1854,31,Female,Lucknow,Casual Shopper
1855,21,Female,Jaipur,Premium Shopper
1856,28,Male,Delhi,Premium Shopper
1857,22,Female,Delhi,Discount Hunter
1858,32,Female,Mumbai,Trend Shopper
1859,35,Female,Ahmedabad,Trend Shopper
1860,23,Female,Hyderabad,Premium Shopper
1861,23,Male,Jaipur,Discount Hunter
1862,21,Female,Chennai,Premium Shopper
1863,22,Female,Hyderabad,Discount Hunter
1864,31,Female,Hyderabad,Discount Hunter
1865,28,Male,Ahmedabad,Casual Shopper
1866,20,Male,Chennai,Discount Hunter
1867,29,Female,Bangalore,Discount Hunter
1868,25,Female,Kolkata,Discount Hunter
1869,31,Male,Ahmedabad,Premium Shopper
1870,18,Male,Bangalore,Trend Shopper
1871,34,Female,Mumbai,Premium Shopper
1872,28,Male,Bangalore,Discount Hunter
1873,19,Male,Delhi,Casual Shopper
1874,19,Male,Kolkata,Discount Hunter
1875,35,Male,Chennai,Premium Shopper
1876,18,Male,Ahmedabad,Casual Shopper
1877,30,Male,Hyderabad,Discount Hunter
1878,29,Male,Hyderabad,Premium Shopper
1879,20,Female,Ahmedabad,Premium Shopper
1880,30,Female,Ahmedabad,Premium Shopper
1881,24,Female,Ahmedabad,Premium Shopper
1882,34,Male,Bangalore,Trend Shopper
1883,18,Male,Hyderabad,Premium Shopper
1884,31,Female,Delhi,Premium Shopper
1885,26,Male,Mumbai,Trend Shopper
1886,21,Male,Pune,Trend Shopper
1887,32,Male,Hyderabad,Casual Shopper
1888,29,Male,Pune,Casual Shopper
1889,30,Female,Mumbai,Premium Shopper
1890,34,Female,Chennai,Discount Hunter
1891,21,Female,Kolkata,Discount Hunter
1892,20,Female,Delhi,Discount Hunter
1893,22,Male,Hyderabad,Discount Hunter
1894,20,Male,Ahmedabad,Discount Hunter
1895,35,Male,Pune,Discount Hunter
1896,31,Male,Jaipur,Discount Hunter
1897,23,Female,Ahmedabad,Casual Shopper
1898,33,Male,Bangalore,Trend Shopper
1899,24,Male,Jaipur,Trend Shopper
1900,23,Male,Mumbai,Discount Hunter
1901,21,Female,Chennai,Premium Shopper
1902,19,Female,Mumbai,Premium Shopper
1903,27,Male,Pune,Premium Shopper
1904,33,Female,Bangalore,Casual Shopper
1905,31,Female,Pune,Premium Shopper
1906,24,Female,Jaipur,Trend Shopper
1907,21,Male,Mumbai,Trend Shopper
1908,31,Male,Lucknow,Premium Shopper
1909,32,Male,Kolkata,Discount Hunter
1910,22,Female,Ahmedabad,Discount Hunter
1911,32,Male,Bangalore,Premium Shopper
